open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1785322800000,64444.00,64565.20,64388.00,64480.00,2928.166,1785326399999,188741203.82820,68807,1366.694,88090814.44340,0
1785326400000,64479.90,64480.00,64175.40,64248.20,4373.432,1785329999999,281281402.15850,100513,1719.512,110590028.09310,0
1785330000000,64248.20,64639.90,64113.60,64634.60,10594.764,1785333599999,681619900.59920,258410,5523.403,355441178.53910,0
1785333600000,64634.60,64688.00,64019.00,64078.10,8887.439,1785337199999,571174180.57700,288932,4433.190,284880451.71090,0
1785337200000,64078.20,64170.70,63857.40,63940.20,6804.924,1785340799999,435592571.50370,196568,3454.863,221161085.12420,0
1785340800000,63940.20,64131.90,63600.00,63786.60,10205.123,1785344399999,651385654.85760,211957,4846.644,309392740.90640,0
1785344400000,63786.60,64287.30,63680.10,64247.50,7085.746,1785347999999,452929958.16420,162829,4002.501,255906777.89750,0
1785348000000,64247.40,64703.90,63742.90,64484.50,24784.012,1785351599999,1594287776.90420,501248,12244.677,787715493.91840,0
1785351600000,64484.40,64575.70,63483.90,63564.10,14295.245,1785355199999,914167288.97660,362407,6579.009,420641286.54180,0
1785355200000,63564.00,63721.00,63336.00,63487.90,9804.197,1785358799999,622922112.17170,239288,4823.120,306480929.78210,0
1785358800000,63487.80,63831.80,63234.00,63831.10,9361.784,1785362399999,594371211.59140,157656,5456.693,346545275.00120,0
1785362400000,63831.20,64108.40,63831.10,63916.90,8261.334,1785365999999,528474386.96040,141652,4208.870,269224366.05720,0
1785366000000,63916.90,64044.40,63868.00,63958.90,2807.402,1785369599999,179561238.91710,80659,1527.594,97718651.82080,0
1785369600000,63958.90,64098.20,63576.40,63673.70,6274.187,1785373199999,400238749.71280,123654,2842.911,181358898.98570,0
1785373200000,63673.70,64355.90,63662.60,64245.30,6840.859,1785376799999,437828269.42420,158127,4061.024,259920341.16280,0
1785376800000,64245.20,64393.00,64139.00,64163.70,3764.311,1785380399999,241991045.24050,108796,1816.794,116811413.48270,0
1785380400000,64163.70,64282.80,64109.00,64134.00,2384.038,1785383999999,153002636.69560,81450,1276.362,81917518.91290,0
1785384000000,64134.00,64152.30,63980.00,63998.50,2650.287,1785387599999,169818439.31860,64801,1145.028,73371969.12150,0
1785387600000,63998.60,64156.40,63881.00,64013.60,3410.620,1785391199999,218268066.33140,101607,1835.795,117490859.91510,0
1785391200000,64013.50,64054.80,63930.00,63974.60,1486.362,1785394799999,95110788.83610,59102,798.431,51092825.82660,0
1785394800000,63974.60,64121.90,63913.60,63981.90,3159.857,1785398399999,202292817.32700,80297,1790.960,114656891.14790,0
1785398400000,63981.90,64334.60,63950.00,64280.40,4231.718,1785401999999,271620799.52350,106177,2532.922,162560501.10710,0
1785402000000,64280.40,64618.10,64257.10,64550.00,6694.068,1785405599999,431799644.70340,122603,3514.043,226649517.92190,0
1785405600000,64550.00,64612.50,64538.20,64548.90,3675.459,1785409199999,237321504.29640,58253,1248.621,80628675.74710,0
1785409200000,64548.90,64870.00,64515.10,64766.80,7542.228,1785412799999,488021132.74130,112902,4663.871,301800663.03350,0
1785412800000,64766.90,65015.60,64765.60,64892.60,9133.871,1785416399999,592668370.61860,144485,5052.706,327877043.24980,0
1785416400000,64892.70,65157.00,64663.00,64995.90,14010.887,1785419999999,909624539.85500,222293,6993.624,454077021.28960,0
1785420000000,64995.80,65015.30,64588.40,64649.00,9678.971,1785423599999,626822384.85710,194754,4166.521,269777447.00000,0
1785423600000,64649.10,64861.40,64571.40,64694.20,4737.528,1785427199999,306497099.61500,124292,2567.008,166077121.54530,0
1785427200000,64694.20,64933.00,64694.20,64785.10,3285.643,1785430799999,212986306.68070,97697,1845.832,119660244.93040,0
1785430800000,64785.10,64957.20,64738.10,64842.40,2494.063,1785434399999,161758604.31870,72901,1225.098,79455149.14590,0
1785434400000,64842.40,64871.10,64657.40,64668.90,1921.207,1785437999999,124371180.06730,49307,940.198,60863872.55070,0
1785438000000,64668.90,64875.00,64668.80,64778.60,1965.073,1785441599999,127327434.42940,61092,1118.096,72445650.89430,0
1785441600000,64778.50,64909.00,64723.40,64750.00,2723.326,1785445199999,176477279.99400,67504,1448.700,93882544.01410,0
1785445200000,64750.00,64780.80,64678.20,64706.50,1435.863,1785448799999,92950019.85970,40459,799.537,51758334.05740,0
1785448800000,64706.60,64995.00,64636.30,64827.40,3686.525,1785452399999,239167382.40390,83690,2004.990,130082417.40970,0
1785452400000,64827.30,65062.90,64698.50,64750.00,5668.781,1785455999999,367650572.38880,94007,2824.135,183191197.88380,0
1785456000000,64750.00,64878.00,64663.70,64698.50,2973.540,1785459599999,192537696.69920,78819,1388.266,89885575.77890,0
1785459600000,64698.50,65391.30,64444.00,64535.10,16749.679,1785463199999,1088311409.04240,301450,9311.845,605271421.28280,0
1785463200000,64535.20,64593.30,64177.90,64271.90,9560.756,1785466799999,615339153.15390,191773,4824.906,310555652.82320,0
1785466800000,64272.00,64410.40,64138.00,64344.00,5854.658,1785470399999,376462764.90260,129088,3297.150,212036339.73570,0
1785470400000,64344.00,64425.60,64210.00,64281.60,3166.071,1785473999999,203642668.11200,77175,1771.525,113958982.61600,0
1785474000000,64281.60,64396.70,64242.50,64334.40,2568.023,1785477599999,165201455.55760,63719,1442.421,92792682.40180,0
1785477600000,64334.30,64476.80,64179.90,64208.50,4155.684,1785481199999,267232035.22000,82771,2102.209,135218360.76350,0
1785481200000,64208.40,64217.00,63835.60,63909.10,11234.331,1785484799999,718825262.08960,165948,4590.202,293731043.51990,0
1785484800000,63909.10,63950.00,63777.70,63801.90,6279.775,1785488399999,401001538.39340,104733,3274.524,209103929.59010,0
1785488400000,63801.80,63820.00,63601.20,63689.00,5255.291,1785491999999,334745364.98650,108158,2635.812,167891809.71980,0
1785492000000,63689.10,63923.40,63577.00,63886.10,5345.605,1785495599999,340879608.87450,91786,3168.395,202065243.29990,0
1785495600000,63886.20,63982.20,63755.10,63779.40,3656.002,1785499199999,233494007.90390,70649,1637.817,104608518.40390,0
1785499200000,63779.40,63804.10,63595.30,63727.40,5013.922,1785502799999,319347656.48530,98285,2627.436,167352918.00630,0
1785502800000,63727.40,63807.50,63216.20,63248.10,15778.254,1785506399999,1001673801.17150,283542,7089.776,450214717.16240,0
1785506400000,63248.00,63291.60,62410.50,62663.80,37380.196,1785509999999,2344270193.72610,619865,18617.830,1167153346.63440,0
1785510000000,62663.90,62749.70,62458.00,62695.40,9158.832,1785513599999,573555081.67240,209135,5099.846,319414055.63900,0
1785513600000,62695.30,62913.40,62680.10,62849.40,6323.225,1785517199999,397282503.37620,143561,3469.009,217961324.66670,0
1785517200000,62849.40,63270.10,62780.80,63215.60,6762.001,1785520799999,426252787.39060,142582,3660.437,230770623.26620,0
1785520800000,63215.60,63275.70,62935.10,63064.90,5633.135,1785524399999,355420163.87030,105178,2215.499,139792141.69940,0
1785524400000,63065.00,63133.00,62906.30,62947.20,2889.931,1785527999999,182040049.49050,79870,1142.079,71937401.64570,0
1785528000000,62947.10,63003.00,62901.00,62928.70,2268.918,1785531599999,142833497.40370,56442,1167.757,73515260.43730,0
1785531600000,62928.70,63037.00,62814.10,62924.70,2820.424,1785535199999,177554665.61220,62927,1442.284,90798885.79920,0
1785535200000,62924.80,62996.70,62835.00,62916.70,2306.850,1785538799999,145176094.70770,48659,1151.968,72493315.30110,0
1785538800000,62916.80,62990.00,62825.00,62859.90,1829.832,1785542399999,115115953.81470,38507,735.897,46297103.01000,0
