time,open,high,low,close
2026-04-20 10:00:00+00:00,4792.63,4801.36,4791.35,4796.43
2026-04-20 11:00:00+00:00,4796.44,4811.88,4788.0,4811.41
2026-04-20 12:00:00+00:00,4811.41,4822.28,4800.31,4804.67
2026-04-20 13:00:00+00:00,4804.67,4826.09,4801.7,4818.37
2026-04-20 14:00:00+00:00,4818.37,4827.23,4795.23,4805.31
2026-04-20 15:00:00+00:00,4805.31,4810.94,4794.88,4801.27
2026-04-20 16:00:00+00:00,4801.27,4807.89,4795.62,4807.67
2026-04-20 17:00:00+00:00,4807.67,4812.62,4805.88,4807.5
2026-04-20 18:00:00+00:00,4807.51,4817.95,4807.51,4815.42
2026-04-20 19:00:00+00:00,4815.42,4821.85,4811.28,4814.88
2026-04-20 20:00:00+00:00,4814.9,4821.72,4812.81,4820.49
2026-04-20 21:00:00+00:00,4820.48,4826.16,4818.6,4825.18
2026-04-20 22:00:00+00:00,4825.18,4832.36,4823.06,4827.67
2026-04-20 23:00:00+00:00,4827.67,4830.98,4819.09,4820.98
2026-04-21 00:00:00+00:00,4820.99,4829.66,4816.01,4823.16
2026-04-21 01:00:00+00:00,4823.16,4823.78,4807.63,4811.35
2026-04-21 02:00:00+00:00,4811.34,4811.35,4803.33,4807.31
2026-04-21 03:00:00+00:00,4807.31,4808.46,4794.25,4799.07
2026-04-21 04:00:00+00:00,4799.06,4799.14,4791.11,4791.84
2026-04-21 05:00:00+00:00,4791.85,4798.17,4786.09,4787.1
2026-04-21 06:00:00+00:00,4787.1,4790.64,4777.18,4780.84
2026-04-21 07:00:00+00:00,4780.83,4793.36,4776.0,4788.09
2026-04-21 08:00:00+00:00,4788.08,4794.5,4778.0,4788.51
2026-04-21 09:00:00+00:00,4788.5,4790.73,4783.1,4785.5
2026-04-21 10:00:00+00:00,4785.5,4792.16,4782.84,4791.12
2026-04-21 11:00:00+00:00,4791.12,4798.6,4780.0,4795.52
2026-04-21 12:00:00+00:00,4795.53,4797.74,4768.47,4780.81
2026-04-21 13:00:00+00:00,4780.81,4794.71,4763.46,4781.03
2026-04-21 14:00:00+00:00,4781.03,4784.0,4728.08,4741.68
2026-04-21 15:00:00+00:00,4741.68,4758.8,4731.06,4744.75
2026-04-21 16:00:00+00:00,4744.75,4750.05,4713.4,4715.7
2026-04-21 17:00:00+00:00,4715.64,4726.87,4702.02,4714.88
2026-04-21 18:00:00+00:00,4714.88,4717.8,4696.03,4711.9
2026-04-21 19:00:00+00:00,4711.89,4717.44,4672.33,4683.7
2026-04-21 20:00:00+00:00,4683.57,4722.78,4674.24,4722.35
2026-04-21 21:00:00+00:00,4722.32,4729.0,4720.25,4729.0
2026-04-21 22:00:00+00:00,4728.99,4731.5,4717.5,4721.8
2026-04-21 23:00:00+00:00,4721.79,4742.1,4720.68,4739.91
2026-04-22 00:00:00+00:00,4739.92,4748.15,4739.92,4741.62
2026-04-22 01:00:00+00:00,4741.55,4755.86,4736.67,4754.16
2026-04-22 02:00:00+00:00,4754.16,4759.39,4752.0,4757.04
2026-04-22 03:00:00+00:00,4757.03,4766.4,4754.8,4759.37
2026-04-22 04:00:00+00:00,4759.37,4760.57,4753.52,4755.57
2026-04-22 05:00:00+00:00,4755.56,4773.59,4753.57,4768.58
2026-04-22 06:00:00+00:00,4768.59,4769.12,4761.39,4768.88
2026-04-22 07:00:00+00:00,4768.87,4772.69,4761.72,4762.5
2026-04-22 08:00:00+00:00,4762.51,4763.16,4754.0,4758.22
2026-04-22 09:00:00+00:00,4758.22,4762.92,4754.58,4756.38
2026-04-22 10:00:00+00:00,4756.38,4760.86,4747.7,4759.87
2026-04-22 11:00:00+00:00,4759.87,4761.94,4750.34,4752.44
2026-04-22 12:00:00+00:00,4752.45,4760.95,4744.36,4745.39
2026-04-22 13:00:00+00:00,4745.39,4761.96,4739.0,4755.3
2026-04-22 14:00:00+00:00,4755.29,4759.03,4732.42,4738.27
2026-04-22 15:00:00+00:00,4738.28,4741.9,4728.44,4730.95
2026-04-22 16:00:00+00:00,4730.96,4738.0,4727.53,4731.64
2026-04-22 17:00:00+00:00,4731.63,4742.16,4731.63,4740.85
2026-04-22 18:00:00+00:00,4740.85,4752.72,4734.0,4745.31
2026-04-22 19:00:00+00:00,4745.49,4747.28,4740.45,4742.54
2026-04-22 20:00:00+00:00,4742.55,4743.86,4738.48,4742.63
2026-04-22 21:00:00+00:00,4742.6,4751.5,4742.59,4746.66
2026-04-22 22:00:00+00:00,4746.66,4747.65,4729.31,4729.56
2026-04-22 23:00:00+00:00,4729.56,4731.0,4725.74,4729.52
2026-04-23 00:00:00+00:00,4729.53,4754.83,4696.68,4749.2
2026-04-23 01:00:00+00:00,4749.19,4751.01,4725.0,4725.72
2026-04-23 02:00:00+00:00,4725.72,4726.37,4701.9,4702.65
2026-04-23 03:00:00+00:00,4702.65,4711.0,4702.2,4707.28
2026-04-23 04:00:00+00:00,4707.27,4709.87,4702.56,4706.89
2026-04-23 05:00:00+00:00,4706.85,4717.23,4695.51,4715.83
2026-04-23 06:00:00+00:00,4715.86,4723.87,4712.13,4716.76
2026-04-23 07:00:00+00:00,4716.76,4721.99,4707.01,4720.51
2026-04-23 08:00:00+00:00,4720.51,4726.41,4704.66,4706.52
2026-04-23 09:00:00+00:00,4706.52,4706.52,4697.82,4699.67
2026-04-23 10:00:00+00:00,4699.66,4703.65,4686.5,4698.49
2026-04-23 11:00:00+00:00,4698.49,4722.68,4698.12,4722.38
2026-04-23 12:00:00+00:00,4722.37,4744.52,4721.84,4741.69
2026-04-23 13:00:00+00:00,4741.7,4742.65,4725.88,4727.02
2026-04-23 14:00:00+00:00,4727.02,4739.04,4719.76,4736.25
2026-04-23 15:00:00+00:00,4736.25,4742.99,4719.03,4723.55
2026-04-23 16:00:00+00:00,4723.56,4738.7,4719.18,4734.7
2026-04-23 17:00:00+00:00,4734.7,4735.86,4669.33,4711.44
2026-04-23 18:00:00+00:00,4711.45,4723.95,4702.14,4703.3
2026-04-23 19:00:00+00:00,4703.3,4706.54,4693.16,4699.07
2026-04-23 20:00:00+00:00,4699.19,4701.69,4690.44,4697.97
2026-04-23 21:00:00+00:00,4697.97,4709.63,4697.97,4706.29
2026-04-23 22:00:00+00:00,4706.3,4707.57,4693.08,4695.99
2026-04-23 23:00:00+00:00,4696.0,4702.79,4690.01,4697.38
2026-04-24 00:00:00+00:00,4697.38,4710.2,4694.0,4706.28
2026-04-24 01:00:00+00:00,4706.29,4712.74,4693.2,4701.12
2026-04-24 02:00:00+00:00,4701.13,4701.84,4675.51,4678.81
2026-04-24 03:00:00+00:00,4678.81,4680.88,4670.84,4675.66
